FOUND,OCC10,OCCINDV,OCCSTATUS,OCCTAG,PRESTG10,PRESTG105PLUS,INDUS10,INDSTATUS,INDTAG,SPOCC10,SPOCCINDV,SPOCCSTATUS,SPOCCTAG,SPPRES10,SPPRES105PLUS,SPIND10,SPINDSTATUS,SPINDTAG,PAOCC10,PAOCCINDV,PAOCCSTATUS,PAOCCTAG,PAPRES10,PAPRES105PLUS,PAIND10,PAINDSTATUS,PAINDTAG,MAOCC10,MAOCCINDV,MAOCCSTATUS,MAOCCTAG,MAPRES10,MAPRES105PLUS,MAIND10,MAINDSTATUS,MAINDTAG,SEI10,SPSEI10,PASEI10,MASEI10,SEI10EDUC,SPSEI10EDUC,PASEI10EDUC,MASEI10EDUC,SEI10INC,SPSEI10INC,PASEI10INC,MASEI10INC,VPSU,VSTRAT,ADULTS,BALLOT,FAMGEN,FAMILY16,FORM,FORMWT,GENDER1,HOMPOP,ID,ISSP,OVERSAMP,RACE,REG16,REGION,RELATE1,RELHHD1,RESPNUM,RVISITOR,SAMPCODE,SAMPLE,SEX,SIZE,SRCBELT,TEENS,VISITORS,WRKSTAT,WTSS,WTSSALL,WTSSNR,XNORCSIZ,YEAR,DATEINTV,DWELLING,MARITAL,HHTYPE,HHTYPE1,BABIES,MOBILE16,COOP,DEGREE,EDUC,PRETEEN,RES16,RPLACE,AGE,CHILDS,COHORT,HAPPY,PHONE,SIBS,COMPREND,BORN,AIDSKNOW,PARTYID,RELIG,TVNEWS,VOTE92,PARBORN,RELIG16,SATFIN,TVSHOWS,ATTSPRTS,DOSPORTS,GARDEN,MAR1,SEEMOVIE,TVHOURS,USEVCR,AUTORACE,CAMPING,DANCE,FINALTER,MAKEART,OLD1,VISITART,BIRTHMO,GOMUSIC,ZODIAC,HUNTFISH,TVPBS,UNION,INCOM16,PERFORM,PLYMUSIC,IMPFINAN,CLASS,IMPSELF,SELFIRST,FINRELA,FRDHONST,IMPMAR,EARNRS,FRDRESP,IMPGOD,IMPJOB,IMPTHNGS,FRDFUN,IMPKIDS,FRDINTEL,LFEHRDWK,ETHNUM,POVLINE,COUNTRY,OBTOHELP,STANDUP,VOTE88,FRDCREAT,ATTEND,IMPCULTR,FRDCULTR,LFECHNCE,HHRACE,HOSTHOME,GOSPEL,OPOUTCME,RICHPOOR,FUND16,OLDIES,HEFINFO,JAZZ,LFEGENES,FRDDYNAM,LFESOCTY,POLVIEWS,LFEGOD,CONROCK,FUND,BLUES,INCOME,INCOME91,English,RAP,CLASSICL,RELITEN,UNITED,HVYMETAL,ISCO681,ISCO88,OCC80,PRESTG80,MOODEASY,COMTYPE,CHEMFREE,INDUS80,RECYCLE,GRNGROUP,NOMEAT,WRKSLF,DRIVLESS,RACLIVE,SEI,FOLK,MUSICALS,TRSTPROF,NATROAD,COURTS,OPERA,MOSTIMP1,NATPARK,GRANBORN,GOD,WATERGEN,NATSOC,INDUSGEN,CHEMGEN,CAPPUN,WATERFAM,CHEMFAM,GRNECON,INDUSFAM,HARMSGRN,JUDGEART,RESNATUR,GRNSIGN,NATURPAX,EQINCOME,MODPAINT,GRNPROG,SCIFAITH,GRNTAXES,GRNSOL,ANRIGHTS,CONINC,REALINC,PARTNERS,EXCELART,HSCLASS1,GRNPRICE,HARMGOOD,ANTESTS,GRTBOOKS,TOODIFME,INCDEF,EVPAIDSX,PARTNRS5,MINFOOD,GRWTHARM,GRWTHELP,MADEG,OBEYTHNK,SCIGRN,PRIVENT,CARSGEN,CARSFAM,EVSTRAY,NATURWAR,SCIWORSE,BLUGRASS,CLASSICS,BIGBAND,GRNDEMO,SEXFREQ,ETH1,GRNTEST7,IHLPGRN,PCLIT,GRNMONEY,NATMASS,GRNTEST6,NUKEGEN,NUKEFAM,NUMMEN,CARSTEN,GRNTEST2,POSTMAT1,GRNTEST1,MAWORK,NUMWOMEN,MINFOUR,MINTHREE,MAEDUC,GRNTEST5,LATIN,PAIND80,PAISC681,PAISCO88,PAOCC80,PAPRES80,SCITEST5,TEMPGEN,POSTMAT2,PAWRKSLF,TEMPFAM,NATURGOD,PASEI,SCITEST4,SCITEST3,BUSDECID,SCITEST1,SCITEST2,NEWAGE,REGGAE,AGEWED,MARCOHRT,PADEG,GRNTEST4,MOSTIMP2,GRNTEST3,ETHNIC,GENDER2,PUBDECID,SATJOB,RELATE2,RELHHD2,OLD2,SEXSEX5,PAEDUC,UNRELAT,MAR2,MATESEX,WIDOWED,SEXSEX,PRES92,DWELOWN,SOCBAR,SOCFREND,SOCOMMUN,NEWS,SOCREL,HUNT,BURGLR,OWNGUN,PISTOL,RACFEW,RIFLE,ROBBRY,SHOTGUN,CHLDMORE,HEALTH,FEAR,GETAHEAD,RINCOM91,RINCOME,LIFE,RACHOME,FECHLD,SPANKING,SUICIDE2,TEENSEX,DEATH16,DRINK,FEWORK,GUN,HIT,PRAY,GUNLAW,SMOKE,FEFAM,SATCITY,SPKATH,UNEMP5,MEMNUM,SATFRND,SUICIDE3,UNEMP,XMARSEX,BIBLE,HOSDIS5,MEMCHURH,TRUST,MEMFRAT,MEMGREEK,MEMHOBBY,MEMLIT,MEMPOLIT,MEMPROF,MEMSCHL,MEMSPORT,MEMUNION,MEMVET,MEMFARM,MEMYOUTH,PREMARSX,RACSEG,SATHEALT,XMOVIE,SEXEDUC,FEPRESCH,MEMNAT,MEMSERV,FAIR,SATFAM,SATHOBBY,SPKRAC,ANOMIA7,FEHELP,SPKMIL,MEMOTHER,SPKCOM,AGED,ANOMIA6,CONTV,DEATH5,FEHOME,HELPFUL,USWARY,PORNLAW,CANADA,CONMEDIC,COMMUN,RACDIF2,SPKHOMO,SUICIDE4,JOBHOUR,JOBINC,JOBMEANS,JOBPROMO,JOBSEC,PILLOK,RACMAR,POLATTAK,CONEDUC,EQWLTH,JAPAN,CONARMY,DENOM16,LIBMIL,POLABUSE,PRAYER,RACOPEN,ABDEFECT,DIVORCE5,CONPRESS,FEPRES,HITMARCH,RACDIF3,CONFINAN,HELPOTH,OBEY,POPULAR,TAX,THNKSELF,USINTL,WORKHARD,LIBRAC,CONLEGIS,ABHLTH,CHLDIDEL,COLRAC,HELPPOOR,LIBATH,ANOMIA5,SUICIDE1,COLATH,FRNDKING,HELPSICK,HITROBBR,LIBHOMO,USUN,ABRAPE,DIVORCE,HITDRUNK,POLMURDR,COLMIL,RACDIF1,COLHOMO,DENOM,LIBCOM,RACPRES,VETYEARS,CONFED,FEPOL,HELPBLK,MAPA,ABNOMORE,ABPOOR,CONRINC,LETDIE1,REALRINC,CONCLERG,HITBEATR,CHINA,WORDSUM,ABSINGLE,RUSSIA,TRAUMA1,TRAUMA5,WIRTAP,CONBUS,HELPNOT,HITCHILD,HOMOSEX,JUDGELUV,ABANY,CONJUDGE,MASTERSP,MADEATH,POLESCAP,GRASS,POLHITOK,RACDIF4,DIVLAW,ISRAEL,RACHAF,WORDD,WORDI,COLCOM,RACCHNG,PORNINF,PADEATH,BUSING,PORNMORL,HITOK,EGYPT,PRES88,WORDB,WORDA,CONLABOR,SIBDEATH,SOCSIBS,HRS1,POSTLIFE,CONSCI,WORDE,WORDF,PORNRAPE,WORDJ,RACCLOS,RACDIS,WORDG,RACINTEG,PORNOUT,MAWKBORN,SPDEATH,SPWRKSTA,HAPMAR,SPDEG,SPREL,SPEDUC,SPREL16,SPETHNUM,RACCHURH,RACMOST,WORDH,SPFUND,SPISC681,SPISCO88,SPOCC80,SPPRES80,SPFUND16,SPIND80,SPWRKSLF,SPSEI,SOCPARS,COLMAJR1,WORDC,NATEDUCY,NATAIDY,NATEDUC,NATFAREY,NATHEAL,NATARMS,NATCRIME,NATARMSY,WKSUB,NATCRIMY,NATSPACY,NATHEALY,NATAID,NATENVIY,NATENVIR,EVSMOKE,NATDRUG,NATFARE,WKSUP,CHLDDTH,NATDRUGY,NATSPAC,DRUNK,NATRACE,SPETH1,GENDER3,RELATE3,RELHHD3,OLD3,NATCITY,ETH2,RICHWORK,NATRACEY,NATCITYY,JOBLOSE,JOBFIND,SPETHNIC,WKSUBS,SPHRS1,EVWORK,SPDEN,SPDEN16,ROWNGUN,IF92WHO,OLD4,RELATE4,RELHHD4,GENDER4,IF88WHO,FAMDIF16,MOSTIMP3,AIDSAGE,AIDSRACE,AIDSSEX,AIDSREG,AIDSDEAD,HITAGE,MAR3,WKSUPS,HSCLASS2,QUITSMK,SPETH2,AIDSWHO,SPEVWORK,OTH16,ETH3,OTHER,CHLDNUM,GUNAGE,AIDSSEX2,AIDSWHO2,AIDSAGE2,AIDSRAC2,AIDSDED2,AIDSREG2,ACQNTSEX,FRNDSEX,OTHERSEX,PAIDSEX,PIKUPSEX,OLD5,RELATE5,RELHHD5,GENDER5,MAR4,MOSTIMP4,SPOTHER,AIDSAGE3,AIDSRAC3,AIDSREG3,AIDSSEX3,AIDSWHO3,AIDSDED3,SPOTH16,COLMAJR2,SPETH3,GENDER6,OLD6,RELATE6,RELHHD6,Jew16,Jew,HRS2,MAR5,AWAY3,SPJew,SPHRS2,SPJew16,AWAY2,WHERE3,WHERE2,AWAY4,WHERE4,GENDER11,GENDER7,OLD7,RELATE11,RELATE7,RELHHD11,RELHHD7,MAR11,OLD11,AWAY1,MAR6,WHERE1,AWAY5,WHERE5,GENDER8,OLD8,RELATE8,RELHHD8,AWAY11,WHERE11,AWAY6,GENDER9,MAR7,OLD9,RELATE9,RELHHD9,WHERE6,AWAY7,GENDER12,RELATE12,RELHHD12,WHERE7
1,800,1,3,1,60,85,1680,3,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,76.3,-1,-1,-1,93.7,-1,-1,-1,72.3,-1,-1,-1,1,1311,2,3,2,7,1,1,1,2,1,1,1,1,0,2,1,1,1,1,301,6,1,7072,1,0,0,1,1,1.0571,1,1,1993,224,8,3,11,3,0,3,1,1,11,0,4,1,43,1,1950,3,3,3,1,2,0,5,5,1,1,8,5,2,1,2,2,2,3,1,4,2,2,1,2,3,2,42,1,5,2,2,2,1,4,3,2,2,1,2,1,2,3,1,2,2,1,1,2,4,1,2,2,1,2,3,3,1,1,1,4,2,1,2,2,1,2,4,1,2,9,4,1,2,1,2,2,5,2,4,9,2,12,18,1,5,1,2,2,5,3399,2411,338,42,1,1,3,151,1,2,3,2,2,1,36.1,3,2,3,1,1,2,50,1,4,8,2,1,1,2,2,2,2,9,1,9,3,9,1,2,0,3,4,9,2,2,9,54132,35370,1,2,11,2,9,3,2,9,8,2,1,150,2,2,0,1,9,3,9,9,2,3,9,4,3,4,2,2,23,9,9,2,2,1,9,9,9,4,9,9,9,9,0,0,250,200,0,9,4,0,0,0,0,0,9,1,9,0,2,8,-1,9,9,2,9,9,4,5,20,1970,7,9,6,9,29,9,2,2,3,4,20,1,97,0,5,1,2,1,2,0,0,0,0,0,0,4,1,2,2,0,2,2,2,0,3,1,3,17,12,2,2,0,0,0,0,0,1,0,2,2,0,2,2,0,3,1,0,0,3,0,2,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,2,2,0,0,2,2,1,3,6,1,1,0,2,2,1,1,1,3,0,0,2,0,1,-1,2,2,0,1,0,5,3,4,2,1,0,2,2,3,3,-1,2,0,2,2,0,2,1,0,2,0,2,0,3,2,5,4,2,3,0,1,2,3,1,-1,4,3,2,1,0,4,0,3,1,2,0,1,0,2,2,4,0,4,0,2,0,-1,3,0,3,0,2,2,45110,0,29475,2,1,-1,-1,2,-1,0,0,0,2,1,2,1,0,2,2,0,8,2,2,1,0,0,-1,0,-1,-1,5,0,1,8,0,1,2,-1,2,-1,-1,3,0,-1,35,0,2,-1,-1,1,-1,1,1,-1,2,1,0,0,0,0,7,0,97,0,0,3,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,0,1,3,1,0,1,0,0,0,3,0,1,1,1,3,2,0,0,3,2,1,0,0,0,0,-1,1,34,1,0,0,0,0,0,3,-1,0,0,0,0,0,-1,0,0,0,0,2,18,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
1,9050,1,3,1,44,53,6070,3,1,0,0,1,1,0,0,0,1,1,1910,1,3,1,47,49,1280,3,1,0,0,1,1,0,0,0,1,1,52.6,-1,54.1,-1,75.1,-1,75.9,-1,42.7,-1,45.5,-1,1,1311,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,301,6,1,7072,1,0,0,1,1,1.0571,1,1,1993,224,8,5,9,6,0,3,1,3,16,0,3,1,44,0,1949,2,3,2,1,1,9,0,4,1,1,0,1,3,3,2,1,2,5,1,5,1,2,2,2,3,1,43,1,8,2,6,2,3,1,3,1,2,2,3,1,4,3,1,5,1,1,1,2,2,1,5,2,2,1,3,3,1,1,2,3,2,2,2,3,2,3,1,2,4,1,1,1,1,4,3,3,1,2,3,3,1,12,18,4,4,1,4,2,5,5990,5111,465,42,3,1,2,421,1,2,2,2,5,1,63.5,2,2,2,3,2,1,6,2,1,6,1,1,1,1,2,1,1,4,1,2,3,1,1,1,0,3,5,2,4,4,3,54132,35370,2,1,3,2,3,3,1,4,8,1,2,200,4,4,0,2,4,3,2,2,3,4,2,3,3,2,2,2,1,4,3,3,1,1,3,1,1,5,1,2,2,3,1,0,500,350,8,2,1,182,140,3211,224,38,2,2,3,2,2,2,62.2,2,2,2,4,3,1,3,0,0,0,2,42,2,1,1,2,4,8,17,37,1,6,1,3,1,0,1,1,2,4,3,3,1,6,4,2,2,2,1,2,2,2,2,2,2,3,18,12,1,1,1,1,2,1,-1,0,1,0,0,2,1,0,3,0,1,-1,-1,0,2,0,1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,3,0,0,0,0,0,1,1,4,1,0,1,0,2,0,-1,2,0,1,0,1,0,2,2,1,2,5,1,2,3,4,3,2,0,0,0,4,0,18,2,0,1,0,1,-1,0,1,0,1,0,0,0,0,1,0,1,0,2,0,1,1,4,0,2,1,1,4,1,0,0,2,1,1,0,0,0,4,1,4,0,2,1,0,0,2,0,4,1,1,54132,1,35370,0,0,3,10,2,3,-1,-1,2,0,0,0,4,4,1,0,4,-1,0,0,0,2,1,4,0,1,1,5,1,0,-1,2,0,0,2,0,1,1,0,-1,7,21,1,0,1,1,0,1,1,1,1,2,0,1,-1,0,0,7,0,97,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,6,1,0,0,1,0,1,3,1,0,1,0,0,0,3,0,1,0,2,3,2,-1,0,2,0,1,0,0,0,0,-1,1,0,1,0,0,4,3,0,3,-1,0,0,0,0,0,-1,0,0,0,3,0,0,3,1,1,2,2,0,0,0,-1,0,0,5,0,0,0,0,0,0,1,7,3,3,2,0,9,9,9,9,9,-1,0,0,0,0,0,0,3,2,2,1,7,2,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
1,2010,1,3,1,54,68,8190,3,1,0,0,1,1,0,0,0,1,1,7040,1,3,1,40,42,6180,3,1,0,0,1,1,0,0,0,1,1,62.9,-1,39.6,-1,90.6,-1,42.1,-1,43.6,-1,42.5,-1,1,1311,1,3,1,1,1,1,2,1,3,1,1,1,2,2,1,1,1,1,301,6,2,7072,1,0,0,1,1,.5285,1,1,1993,317,8,3,1,4,0,2,1,3,16,0,6,1,43,0,1950,1,3,2,1,1,4,5,2,1,1,0,2,2,2,2,2,2,3,1,2,1,2,2,1,3,2,42,1,2,1,11,2,1,4,3,2,2,1,3,2,2,3,1,3,1,1,1,1,2,3,5,2,2,1,3,3,1,2,1,4,7,2,3,2,1,2,3,1,3,2,1,1,3,2,4,1,6,1,3,2,3,12,18,2,4,1,3,2,4,1939,2446,174,52,1,1,5,831,1,2,4,9,5,1,69.2,2,1,2,2,2,1,6,2,4,4,1,2,2,1,1,2,1,3,1,4,2,2,2,4,0,2,4,3,5,4,4,54132,35370,1,2,2,5,4,2,2,3,8,2,1,250,3,2,0,2,4,3,2,2,2,2,3,3,3,2,2,5,21,4,3,3,1,2,8,2,2,2,2,2,1,8,1,0,1000,1000,8,2,2,401,8499,7241,507,44,2,2,8,2,2,3,35.4,2,3,2,3,1,4,4,25,1975,1,2,32,2,21,0,2,1,0,0,-1,1,12,-1,0,1,2,1,2,0,0,0,0,0,0,4,2,2,2,0,2,2,2,0,3,1,3,18,12,1,1,0,0,0,0,1,1,0,2,2,0,1,2,0,1,1,0,4,1,0,2,1,0,0,2,2,2,2,2,2,2,1,2,2,2,1,2,2,0,3,1,2,0,0,1,2,1,1,1,1,2,0,1,1,1,1,1,2,0,0,2,0,1,-1,2,2,0,1,0,4,2,1,5,3,0,2,1,3,4,-1,1,0,2,2,0,1,1,0,3,0,2,0,3,3,5,4,1,1,0,2,2,2,1,-1,4,3,2,1,0,4,0,1,1,2,0,1,0,2,2,4,0,4,0,2,0,-1,3,0,4,0,1,1,54132,0,35370,2,2,-1,-1,1,-1,0,0,0,2,3,2,1,0,1,1,0,0,1,2,1,0,0,-1,0,-1,-1,5,0,2,2,0,1,2,-1,2,-1,-1,3,0,-1,45,0,2,-1,-1,1,-1,1,1,-1,2,1,1,0,0,0,7,0,97,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,-1,6,-1,0,0,1,0,2,2,1,0,1,0,0,0,3,0,1,2,1,3,2,-1,0,3,2,2,0,0,0,0,-1,1,0,1,0,0,0,0,0,3,-1,0,0,0,0,0,-1,0,0,0,0,0,2,3,3,1,2,2,0,0,0,-1,0,0,7,0,0,0,0,0,0,1,7,4,2,2,2,0,0,0,0,0,-1,0,0,0,0,0,0,3,1,2,1,9,2,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
1,5810,1,3,1,37,29,7280,3,1,0,0,1,1,0,0,0,1,1,9999,1,2,1,0,0,1680,3,1,0,0,1,1,0,0,0,1,1,32.6,-1,-1,-1,55.7,-1,-1,-1,17.3,-1,-1,-1,1,1311,1,2,1,1,1,1,2,1,4,1,1,1,2,2,1,1,1,1,301,6,2,7072,1,0,0,2,1,.5285,1,1,1993,325,9,5,1,4,0,2,3,1,15,0,6,1,45,0,1948,2,3,4,1,1,1,5,1,1,1,0,1,3,1,2,2,2,5,1,4,2,2,2,1,2,2,45,1,99,2,99,2,1,4,3,2,2,1,3,1,3,4,1,5,1,1,3,2,3,1,5,1,1,2,4,3,2,1,1,1,1,1,1,2,1,1,5,1,3,2,2,1,2,4,2,2,4,4,3,2,3,13,22,1,5,1,3,1,5,3220,4113,385,41,3,1,3,890,2,2,3,2,5,1,31.4,5,3,2,1,2,5,71,8,0,5,8,1,3,3,1,4,8,1,4,2,8,1,2,3,0,4,2,3,3,3,2,0,0,-1,2,1,3,2,1,2,2,0,0,-1,9999,2,3,8,2,2,1,8,4,0,3,4,5,8,8,2,-1,8,4,3,8,1,1,3,5,8,-1,4,3,4,1,1,-1,9999,9999,12,8,5,151,0,0,999,0,3,4,3,2,8,8,-1,8,2,1,1,3,5,5,0,0,1,8,6,2,97,0,1,3,0,0,-1,0,14,-1,0,0,0,0,2,2,5,3,2,1,6,0,0,0,0,2,0,0,0,2,0,0,0,22,13,0,0,3,3,2,1,0,1,1,2,2,2,0,2,8,2,0,2,0,1,2,1,0,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,2,1,2,2,2,1,3,2,0,0,8,0,2,0,2,0,3,0,2,1,1,2,0,2,0,2,0,2,0,0,0,0,0,2,0,1,1,8,2,1,60,0,2,2,2,0,0,1,1,2,2,1,3,4,5,0,1,1,2,0,1,0,3,0,3,0,0,2,0,4,4,1,0,1,0,0,2,1,0,1,0,60,0,1,0,1,8,3,7,0,0,0,2,0,3,1,5,9,0,4,0,1,8,2,4,1,0,4,0,1,1,0,1,8,8,8,3,1,2,1,1,0,1,2,0,2,2,8,8,2,1,1,1,0,8,20,1,1,1,1,2,0,1,1,1,2,2,8,-1,0,0,7,0,97,0,0,3,1,1,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,2,0,1,3,1,0,0,0,0,0,3,0,8,2,1,2,0,-1,0,1,2,1,0,0,0,0,-1,1,14,0,0,0,2,2,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,4,2,2,2,2,0,0,0,-1,0,0,5,0,43,97,43,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
1,2830,1,3,1,51,69,6480,3,1,0,0,1,1,0,0,0,1,1,430,1,3,1,39,42,470,3,1,0,0,1,1,0,0,0,1,1,73.4,-1,67.7,-1,94,-1,76.9,-1,62.9,-1,76.8,-1,1,1311,1,1,1,1,2,1,2,1,5,1,1,1,2,2,1,1,1,1,301,6,2,7072,1,0,0,5,1,.5285,1,1,1993,226,8,5,1,4,0,1,1,4,17,0,6,1,78,0,1915,9,3,1,1,1,5,3,1,2,1,0,1,1,5,1,1,2,5,1,1,2,2,1,1,3,2,77,1,10,1,7,2,3,4,4,2,2,3,3,1,9,5,1,4,0,1,4,2,3,3,3,2,1,1,3,4,1,2,1,3,2,3,2,3,1,4,3,1,1,1,5,1,1,1,4,3,3,4,5,3,1,12,21,2,8,1,2,2,8,1590,2451,195,60,3,1,9,172,9,9,9,2,9,1,75.2,1,2,2,1,8,1,71,1,0,2,1,2,1,2,2,2,2,4,1,3,3,4,9,8,0,3,4,4,2,2,4,124614,110160,99,1,11,2,4,1,1,9,8,2,99,100,4,4,2,2,4,3,9,9,3,2,4,3,4,2,9,9,8,9,9,2,9,1,9,9,9,999,9,9,1,9,2,0,9999,9999,14,9,8,712,4210,1319,243,44,9,8,4,1,8,3,50.7,9,9,2,9,9,8,8,0,0,1,9,995,9,8,0,2,0,0,0,-1,9,11,-1,0,9,0,9,1,2,7,3,2,1,5,4,2,2,2,2,2,1,2,9,3,1,3,0,0,1,1,2,2,2,1,-1,0,1,0,0,1,1,0,4,0,1,-1,-1,0,2,0,8,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,3,0,0,0,0,0,1,1,4,1,0,1,0,2,0,-1,2,0,2,0,2,0,2,2,1,2,9,9,9,9,9,1,2,0,0,0,7,0,42,2,0,2,0,1,-1,0,1,0,1,0,0,0,0,2,0,1,0,2,0,1,2,4,0,2,1,8,4,9,0,0,2,1,1,0,0,0,8,2,4,48,2,1,0,0,2,0,9,1,1,0,2,0,0,0,5,9,1,4,-1,-1,2,0,0,0,9,9,1,0,9,-1,0,0,0,1,8,3,2,1,1,5,1,0,-1,1,0,0,5,1,1,1,0,-1,0,-1,2,0,1,1,0,1,1,1,1,2,0,0,-1,0,0,7,0,97,0,0,0,2,1,0,0,0,0,0,0,0,0,-1,0,5,0,2,2,0,2,0,0,0,3,0,2,8,3,0,8,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,-1,0,0,0,8,8,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,0,0,4,2,1,2,2,0,0,0,-1,0,0,5,0,0,0,0,9,0,1,5,4,1,2,2,9,9,9,9,9,-1,0,0,0,0,0,0,4,2,2,1,5,2,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
1,5550,1,3,1,45,51,6370,3,1,5700,1,3,1,47,55,9470,3,1,8255,1,3,1,36,25,1990,3,1,0,0,1,1,0,0,0,1,1,58.4,38.8,31.1,-1,50.1,57.6,30.7,-1,78.4,27.8,31.5,-1,2,1311,2,3,1,1,1,1,1,2,6,1,1,1,2,2,1,1,1,1,301,6,1,7072,1,0,0,5,1,1.0571,1,1,1993,320,8,1,3,1,0,1,1,1,11,0,6,1,83,2,1910,2,3,2,1,2,0,1,3,1,1,8,3,1,2,2,2,2,1,1,4,2,2,2,2,3,2,83,2,3,2,12,2,2,4,3,2,2,2,3,2,2,3,2,4,0,3,2,1,3,2,4,3,1,1,3,3,2,1,1,4,2,3,4,4,1,3,2,1,4,3,4,1,1,2,4,2,2,3,3,3,1,11,13,3,3,8,2,2,5,3709,4142,355,47,2,1,1,412,1,2,3,2,5,1,53.9,3,2,2,1,2,5,71,1,4,4,2,2,2,2,1,2,2,4,2,1,4,2,2,2,0,3,2,2,3,2,2,25562,16703,1,2,7,2,4,1,2,1,7,2,1,100,2,2,0,2,4,1,2,2,2,1,4,3,3,1,2,2,23,4,2,2,2,1,1,2,2,0,2,2,4,2,1,10,500,400,98,2,3,172,9220,8251,734,39,2,2,1,2,2,3,36.5,2,2,2,1,1,8,3,25,1935,0,1,42,1,23,2,2,0,2,2,77,3,98,0,1,1,2,3,1,0,0,0,0,0,0,4,2,2,2,0,2,2,2,0,3,1,3,0,0,2,2,0,0,0,0,6,1,0,1,2,0,1,2,0,2,1,0,1,4,0,2,1,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,4,2,0,0,2,2,2,3,3,1,1,0,2,1,1,2,1,3,0,0,2,0,1,-1,2,1,0,1,0,1,2,4,3,5,0,2,1,3,4,-1,3,0,2,2,0,2,1,0,2,0,2,0,3,3,5,2,1,1,0,4,2,3,1,-1,4,2,2,1,0,5,0,2,1,2,0,1,2,1,2,5,0,4,0,2,0,-1,2,0,4,0,1,1,0,0,0,2,1,-1,-1,1,-1,1,1,0,1,3,1,4,0,1,3,0,2,1,2,1,0,0,-1,0,-1,-1,4,0,2,2,0,1,1,-1,1,-1,-1,2,1,-1,-1,0,2,-1,-1,1,-1,1,1,-1,2,2,2,0,5,1,1,3,12,3,2,2,0,-1,3,3211,4115,313,46,3,910,2,38.4,-1,-1,-1,0,0,1,0,1,3,1,0,0,0,0,0,3,0,2,1,1,3,0,0,0,3,1,2,13,0,0,0,-1,1,0,0,0,0,0,0,13,0,-1,1,0,0,0,0,-1,0,0,0,0,0,64,0,0,0,-1,0,0,0,0,-1,0,35,0,1,0,0,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,2,2,-1,0,0,2,-1,2,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
